run,idx,name,opt,model_anneal,gap_pct
cvrp_full_mh_50-20-15-15,63,X-n449-k29,55.233,56.772708892822266,2.78766117
cvrp_full_mh_50-20-15-15,64,X-n459-k26,25.25,26.064939498901367,3.22748316
cvrp_full_mh_50-20-15-15,65,X-n469-k138,222.2685370741483,228.9433135986328,3.00302356
cvrp_full_mh_50-20-15-15,66,X-n480-k70,89.8082329317269,92.41925811767578,2.90733388
cvrp_full_mh_50-20-15-15,67,X-n491-k59,66.54954954954955,68.24553680419922,2.54845790
cvrp_full_mh_50-20-15-15,68,X-n502-k39,69.226,69.62921905517578,0.58246765
cvrp_full_mh_50-20-15-15,69,X-n513-k21,24.249498997995993,24.96653938293457,2.95692866
cvrp_full_mh_50-20-15-15,70,X-n524-k153,154.593,156.98744201660156,1.54886833
cvrp_full_mh_50-20-15-15,71,X-n536-k96,94.846,97.54917907714844,2.85007178
cvrp_full_mh_50-20-15-15,72,X-n548-k50,86.7,95.16251373291016,9.76068481
cvrp_full_mh_50-20-15-15,73,X-n561-k42,42.75975975975976,43.837093353271484,2.51950338
cvrp_full_mh_50-20-15-15,74,X-n573-k30,50.673,51.70995330810547,2.04636258
cvrp_full_mh_50-20-15-15,75,X-n586-k159,191.46478873239437,196.78863525390625,2.78058778
cvrp_full_mh_50-20-15-15,76,X-n599-k92,108.451,110.76976776123047,2.13807873
cvrp_full_mh_50-20-15-15,77,X-n613-k62,59.65430861723447,61.34231185913086,2.82964178
cvrp_full_mh_50-20-15-15,78,X-n627-k43,62.226226226226224,64.55291748046875,3.73908462
cvrp_full_mh_50-20-15-15,79,X-n641-k35,63.747747747747745,65.04377746582031,2.03305962
cvrp_full_mh_50-20-15-15,80,X-n655-k131,110.5383022774327,110.98143768310547,0.40088856
cvrp_full_mh_50-20-15-15,81,X-n670-k130,146.47847847847848,150.41714477539062,2.68890443
cvrp_full_mh_50-20-15-15,82,X-n685-k75,68.4789156626506,69.8884506225586,2.05834883
cvrp_full_mh_50-20-15-15,83,X-n701-k44,81.923,83.72833251953125,2.20369435
cvrp_full_mh_50-20-15-15,84,X-n716-k35,44.30337078651685,45.616119384765625,2.96308966
cvrp_full_mh_50-20-15-15,85,X-n733-k159,136.32332332332334,138.1267547607422,1.32290748
cvrp_full_mh_50-20-15-15,86,X-n749-k98,77.89213709677419,80.00406646728516,2.71135117
cvrp_full_mh_50-20-15-15,87,X-n766-k71,114.417,117.1502685546875,2.38886578
cvrp_full_mh_50-20-15-15,88,X-n783-k48,72.53106212424849,74.43363952636719,2.62312083
cvrp_full_mh_50-20-15-15,89,X-n801-k40,73.311,74.78759765625,2.01415566
cvrp_full_mh_50-20-15-15,90,X-n819-k171,158.121,162.5180206298828,2.78079485
cvrp_full_mh_50-20-15-15,91,X-n837-k142,193.93093093093094,199.77772521972656,3.01488487
cvrp_full_mh_50-20-15-15,92,X-n856-k95,89.05405405405405,90.04765319824219,1.11572590
cvrp_full_mh_50-20-15-15,93,X-n876-k59,99.49799599198397,101.37618255615234,1.88766271
cvrp_full_mh_50-20-15-15,94,X-n895-k37,53.913913913913916,55.65065002441406,3.22131336
cvrp_full_mh_50-20-15-15,95,X-n916-k207,329.179,341.8054504394531,3.83573996
cvrp_full_mh_50-20-15-15,96,X-n936-k151,132.9809619238477,137.06686401367188,3.07254665
cvrp_full_mh_50-20-15-15,97,X-n957-k87,85.465,93.62541198730469,9.54825015
cvrp_full_mh_50-20-15-15,98,X-n979-k58,118.976,121.39340209960938,2.03184012
cvrp_full_mh_50-20-15-15,99,X-n1001-k43,72.355,75.00460815429688,3.66195585
cvrp_full_mh_50-20-15-15,100,Leuven1,101.33893851812927,103.5211410522461,2.15337023
cvrp_full_mh_50-20-15-15,101,Leuven2,56.00553041729513,60.511085510253906,8.04483961
cvrp_full_mh_50-20-15-15,102,Antwerp1,238.87737737737737,245.80557250976562,2.90031447
cvrp_full_mh_50-20-15-15,103,Antwerp2,145.7478739369685,157.1510009765625,7.82387196
cvrp_full_mh_50-20-15-15,104,Ghent1,236.18259557344064,242.87986755371094,2.83563315
cvrp_full_mh_50-20-15-15,105,Ghent2,129.13276553106212,142.40087890625,10.27478450
cvrp_full_mh_50-20-15-15,106,Brussels1,253.1377396569122,265.00433349609375,4.68780114
cvrp_full_mh_50-20-15-15,107,Brussels2,173.25376128385156,192.66136169433594,11.20183497
cvrp_full_mh_50-20-15-15,108,Flanders1,271.55194659065336,280.4963073730469,3.29379365
cvrp_full_mh_50-20-15-15,109,Flanders2,162.93755588673622,179.4925994873047,10.16036083
cvrp_full_mh_70-10-10-10,0,X-n101-k25,27.982758620689655,28.44799041748047,1.66256588
cvrp_full_mh_70-10-10-10,1,X-n106-k14,26.362,26.762672424316406,1.51988629
cvrp_full_mh_70-10-10-10,2,X-n110-k13,14.971,15.156122207641602,1.23653869
cvrp_full_mh_70-10-10-10,3,X-n115-k10,12.927991886409737,12.963712692260742,0.27630591
cvrp_full_mh_70-10-10-10,4,X-n120-k6,13.439516129032258,13.875519752502441,3.24419138
cvrp_full_mh_70-10-10-10,5,X-n125-k30,56.156723963599596,58.39838790893555,3.99179971
cvrp_full_mh_70-10-10-10,6,X-n129-k18,28.997995991983966,29.98388671875,3.39985814
cvrp_full_mh_70-10-10-10,7,X-n134-k13,12.320541760722348,12.498271942138672,1.44255167
cvrp_full_mh_70-10-10-10,8,X-n139-k10,13.699596774193548,13.901671409606934,1.47504075
cvrp_full_mh_70-10-10-10,9,X-n143-k7,15.77889447236181,16.488746643066406,4.49874465
cvrp_full_mh_70-10-10-10,10,X-n148-k46,43.754279959718026,45.037818908691406,2.93351633
cvrp_full_mh_70-10-10-10,11,X-n153-k22,21.565040650406505,22.24422264099121,3.14945843
cvrp_full_mh_70-10-10-10,12,X-n157-k13,17.560874089490113,17.623645782470703,0.35745198
cvrp_full_mh_70-10-10-10,13,X-n162-k11,14.411824668705403,14.412413597106934,0.00408642
cvrp_full_mh_70-10-10-10,14,X-n167-k10,20.764646464646464,21.282304763793945,2.49297911
cvrp_full_mh_70-10-10-10,15,X-n172-k51,46.96910401647786,47.248783111572266,0.59545333
cvrp_full_mh_70-10-10-10,16,X-n176-k26,47.812,49.218753814697266,2.94226097
cvrp_full_mh_70-10-10-10,17,X-n181-k23,26.80188679245283,26.94536018371582,0.53531079
cvrp_full_mh_70-10-10-10,18,X-n186-k15,24.241967871485944,24.506410598754883,1.09084679
cvrp_full_mh_70-10-10-10,19,X-n190-k8,17.031093279839517,17.21854019165039,1.10061585
cvrp_full_mh_70-10-10-10,20,X-n195-k51,44.269269269269266,44.627464294433594,0.80912794
cvrp_full_mh_70-10-10-10,21,X-n200-k36,60.08,61.63544845581055,2.58896214
cvrp_full_mh_70-10-10-10,22,X-n204-k19,19.584584584584583,19.964256286621094,1.93862525
cvrp_full_mh_70-10-10-10,23,X-n209-k16,30.686686686686688,31.422807693481445,2.39882857
cvrp_full_mh_70-10-10-10,24,X-n214-k11,15.398581560283688,15.884265899658203,3.15408492
cvrp_full_mh_70-10-10-10,25,X-n219-k73,117.595,117.75581359863281,0.13675207
cvrp_full_mh_70-10-10-10,26,X-n223-k34,40.47747747747748,41.484493255615234,2.48784223
cvrp_full_mh_70-10-10-10,27,X-n228-k23,25.742,26.675994873046875,3.62829179
cvrp_full_mh_70-10-10-10,28,X-n233-k16,19.287863590772318,19.391218185424805,0.53585299
cvrp_full_mh_70-10-10-10,29,X-n237-k14,27.06906906906907,28.63540267944336,5.78643324
cvrp_full_mh_70-10-10-10,30,X-n242-k48,82.751,84.05973815917969,1.58153758
cvrp_full_mh_70-10-10-10,31,X-n247-k50,51.91364902506964,52.643985748291016,1.40682987
cvrp_full_mh_70-10-10-10,32,X-n251-k28,38.878391959798996,39.44380187988281,1.45430377
cvrp_full_mh_70-10-10-10,33,X-n256-k16,18.933668341708543,19.11707305908203,0.96866975
cvrp_full_mh_70-10-10-10,34,X-n261-k13,26.584584584584583,27.20820426940918,2.34579436
cvrp_full_mh_70-10-10-10,35,X-n266-k58,75.70511534603811,77.17017364501953,1.93521705
cvrp_full_mh_70-10-10-10,36,X-n270-k35,35.57560483870968,36.410133361816406,2.34578871
cvrp_full_mh_70-10-10-10,37,X-n275-k28,24.25228310502283,24.799495697021484,2.25633434
cvrp_full_mh_70-10-10-10,38,X-n280-k17,33.503,34.554222106933594,3.13769545
cvrp_full_mh_70-10-10-10,39,X-n284-k15,20.7021494370522,21.393877029418945,3.34133223
cvrp_full_mh_70-10-10-10,40,X-n289-k60,95.34168336673346,98.0497055053711,2.84033388
cvrp_full_mh_70-10-10-10,41,X-n294-k50,47.39798994974874,48.46821975708008,2.25796454
cvrp_full_mh_70-10-10-10,42,X-n298-k31,34.26526526526526,35.200042724609375,2.72806135
cvrp_full_mh_70-10-10-10,43,X-n303-k21,22.134419551934826,22.50476837158203,1.67318063
cvrp_full_mh_70-10-10-10,44,X-n308-k13,25.96285140562249,26.452564239501953,1.88620590
cvrp_full_mh_70-10-10-10,45,X-n313-k71,94.4206827309237,96.45783996582031,2.15753284
cvrp_full_mh_70-10-10-10,46,X-n317-k53,78.43343343343344,93.28712463378906,18.93795866
cvrp_full_mh_70-10-10-10,47,X-n322-k28,29.834,30.591556549072266,2.53923895
cvrp_full_mh_70-10-10-10,48,X-n327-k20,27.67035175879397,28.7164363861084,3.78052522
cvrp_full_mh_70-10-10-10,49,X-n331-k15,31.133133133133132,32.57439041137695,4.62933580
cvrp_full_mh_70-10-10-10,50,X-n336-k84,139.25025025025025,142.5501708984375,2.36977718
cvrp_full_mh_70-10-10-10,51,X-n344-k43,42.1765295887663,43.03352355957031,2.03192150
cvrp_full_mh_70-10-10-10,52,X-n351-k40,25.896,26.62607765197754,2.81926804
cvrp_full_mh_70-10-10-10,53,X-n359-k29,51.505,52.710697174072266,2.34093229
cvrp_full_mh_70-10-10-10,54,X-n367-k17,24.82480957562568,25.528167724609375,2.83328719
cvrp_full_mh_70-10-10-10,55,X-n376-k94,147.86086086086087,148.11831665039062,0.17412031
cvrp_full_mh_70-10-10-10,56,X-n384-k52,66.07214428857715,67.38348388671875,1.98470870
cvrp_full_mh_70-10-10-10,57,X-n393-k38,38.52970795568983,39.19837951660156,1.73547010
cvrp_full_mh_70-10-10-10,58,X-n401-k29,66.154,67.1860122680664,1.56001492
cvrp_full_mh_70-10-10-10,59,X-n411-k19,19.99188640973631,20.469995498657227,2.39151563
cvrp_full_mh_70-10-10-10,60,X-n420-k130,108.12236710130391,110.72563934326172,2.40770926
cvrp_full_mh_70-10-10-10,61,X-n429-k61,65.71184738955823,67.02227020263672,1.99419567
cvrp_full_mh_70-10-10-10,62,X-n439-k37,36.500501504513544,37.014488220214844,1.40816343
cvrp_full_mh_70-10-10-10,63,X-n449-k29,55.233,56.81898498535156,2.87144458
cvrp_full_mh_70-10-10-10,64,X-n459-k26,25.25,25.949186325073242,2.76905475
cvrp_full_mh_70-10-10-10,65,X-n469-k138,222.2685370741483,229.2163543701172,3.12586630
cvrp_full_mh_70-10-10-10,66,X-n480-k70,89.8082329317269,92.41925811767578,2.90733388
cvrp_full_mh_70-10-10-10,67,X-n491-k59,66.54954954954955,68.059326171875,2.26865040
cvrp_full_mh_70-10-10-10,68,X-n502-k39,69.226,69.63585662841797,0.59205592
cvrp_full_mh_70-10-10-10,69,X-n513-k21,24.249498997995993,25.06743812561035,3.37301454
cvrp_full_mh_70-10-10-10,70,X-n524-k153,154.593,157.05886840820312,1.59507119
cvrp_full_mh_70-10-10-10,71,X-n536-k96,94.846,96.95169067382812,2.22011542
cvrp_full_mh_70-10-10-10,72,X-n548-k50,86.7,95.08757019042969,9.67424474
cvrp_full_mh_70-10-10-10,73,X-n561-k42,42.75975975975976,43.767738342285156,2.35730647
cvrp_full_mh_70-10-10-10,74,X-n573-k30,50.673,51.575870513916016,1.78175856
cvrp_full_mh_70-10-10-10,75,X-n586-k159,191.46478873239437,196.3352508544922,2.54378999
cvrp_full_mh_70-10-10-10,76,X-n599-k92,108.451,111.08146667480469,2.42548863
cvrp_full_mh_70-10-10-10,77,X-n613-k62,59.65430861723447,61.12944030761719,2.47279991
cvrp_full_mh_70-10-10-10,78,X-n627-k43,62.226226226226224,64.70365905761719,3.98133228
cvrp_full_mh_70-10-10-10,79,X-n641-k35,63.747747747747745,65.16976165771484,2.23068886
cvrp_full_mh_70-10-10-10,80,X-n655-k131,110.5383022774327,110.9674301147461,0.38821642
cvrp_full_mh_70-10-10-10,81,X-n670-k130,146.47847847847848,150.7148895263672,2.89217303
cvrp_full_mh_70-10-10-10,82,X-n685-k75,68.4789156626506,70.3700942993164,2.76169478
cvrp_full_mh_70-10-10-10,83,X-n701-k44,81.923,83.46770477294922,1.88555689
cvrp_full_mh_70-10-10-10,84,X-n716-k35,44.30337078651685,45.579246520996094,2.87986154
cvrp_full_mh_70-10-10-10,85,X-n733-k159,136.32332332332334,138.0988311767578,1.30242413
cvrp_full_mh_70-10-10-10,86,X-n749-k98,77.89213709677419,79.91998291015625,2.60340246
cvrp_full_mh_70-10-10-10,87,X-n766-k71,114.417,116.9784164428711,2.23866772
cvrp_full_mh_70-10-10-10,88,X-n783-k48,72.53106212424849,74.49903869628906,2.71328795
cvrp_full_mh_70-10-10-10,89,X-n801-k40,73.311,74.9973373413086,2.30025145
cvrp_full_mh_70-10-10-10,90,X-n819-k171,158.121,162.4767303466797,2.75468176
cvrp_full_mh_70-10-10-10,91,X-n837-k142,193.93093093093094,199.22817993164062,2.73151321
cvrp_full_mh_70-10-10-10,92,X-n856-k95,89.05405405405405,90.02800750732422,1.09366549
cvrp_full_mh_70-10-10-10,93,X-n876-k59,99.49799599198397,101.58554077148438,2.09807721
cvrp_full_mh_70-10-10-10,94,X-n895-k37,53.913913913913916,55.39514923095703,2.74740825
cvrp_full_mh_70-10-10-10,95,X-n916-k207,329.179,342.8050537109375,4.13940552
cvrp_full_mh_70-10-10-10,96,X-n936-k151,132.9809619238477,136.62884521484375,2.74316206
cvrp_full_mh_70-10-10-10,97,X-n957-k87,85.465,93.54197692871094,9.45062532
cvrp_full_mh_70-10-10-10,98,X-n979-k58,118.976,121.34386444091797,1.99020344
cvrp_full_mh_70-10-10-10,99,X-n1001-k43,72.355,75.03289794921875,3.70105445
cvrp_full_mh_70-10-10-10,100,Leuven1,101.33893851812927,103.52374267578125,2.15593748
cvrp_full_mh_70-10-10-10,101,Leuven2,56.00553041729513,60.613555908203125,8.22780439
cvrp_full_mh_70-10-10-10,102,Antwerp1,238.87737737737737,246.02548217773438,2.99237411
cvrp_full_mh_70-10-10-10,103,Antwerp2,145.7478739369685,157.23312377929688,7.88021776
cvrp_full_mh_70-10-10-10,104,Ghent1,236.18259557344064,243.4882354736328,3.09321687
cvrp_full_mh_70-10-10-10,105,Ghent2,129.13276553106212,142.8645782470703,10.63387178
cvrp_full_mh_70-10-10-10,106,Brussels1,253.1377396569122,265.7597961425781,4.98624050
cvrp_full_mh_70-10-10-10,107,Brussels2,173.25376128385156,193.18545532226562,11.50433554
cvrp_full_mh_70-10-10-10,108,Flanders1,271.55194659065336,280.43450927734375,3.27103628
cvrp_full_mh_70-10-10-10,109,Flanders2,162.93755588673622,179.61349487304688,10.23455820
cvrp_full_mh_85-5-5-5,0,X-n101-k25,27.982758620689655,28.44799041748047,1.66256588
cvrp_full_mh_85-5-5-5,1,X-n106-k14,26.362,26.597591400146484,0.89367802
cvrp_full_mh_85-5-5-5,2,X-n110-k13,14.971,15.196416854858398,1.50569003
cvrp_full_mh_85-5-5-5,3,X-n115-k10,12.927991886409737,12.963712692260742,0.27630591
cvrp_full_mh_85-5-5-5,4,X-n120-k6,13.439516129032258,13.869247436523438,3.19752068
cvrp_full_mh_85-5-5-5,5,X-n125-k30,56.156723963599596,58.39838790893555,3.99179971
cvrp_full_mh_85-5-5-5,6,X-n129-k18,28.997995991983966,29.98388671875,3.39985814
cvrp_full_mh_85-5-5-5,7,X-n134-k13,12.320541760722348,12.498271942138672,1.44255167
cvrp_full_mh_85-5-5-5,8,X-n139-k10,13.699596774193548,13.901671409606934,1.47504075
cvrp_full_mh_85-5-5-5,9,X-n143-k7,15.77889447236181,16.269529342651367,3.10943755
cvrp_full_mh_85-5-5-5,10,X-n148-k46,43.754279959718026,45.043128967285156,2.94565242
cvrp_full_mh_85-5-5-5,11,X-n153-k22,21.565040650406505,22.24422264099121,3.14945843
cvrp_full_mh_85-5-5-5,12,X-n157-k13,17.560874089490113,17.623647689819336,0.35746285
cvrp_full_mh_85-5-5-5,13,X-n162-k11,14.411824668705403,14.412413597106934,0.00408642
cvrp_full_mh_85-5-5-5,14,X-n167-k10,20.764646464646464,21.546926498413086,3.76736505
cvrp_full_mh_85-5-5-5,15,X-n172-k51,46.96910401647786,47.248783111572266,0.59545333
cvrp_full_mh_85-5-5-5,16,X-n176-k26,47.812,49.01968002319336,2.52589313
cvrp_full_mh_85-5-5-5,17,X-n181-k23,26.80188679245283,26.94536018371582,0.53531079
cvrp_full_mh_85-5-5-5,18,X-n186-k15,24.241967871485944,24.506410598754883,1.09084679
cvrp_full_mh_85-5-5-5,19,X-n190-k8,17.031093279839517,17.286161422729492,1.49766159
cvrp_full_mh_85-5-5-5,20,X-n195-k51,44.269269269269266,44.627445220947266,0.80908485
cvrp_full_mh_85-5-5-5,21,X-n200-k36,60.08,61.63544845581055,2.58896214
cvrp_full_mh_85-5-5-5,22,X-n204-k19,19.584584584584583,19.964256286621094,1.93862525
cvrp_full_mh_85-5-5-5,23,X-n209-k16,30.686686686686688,31.422807693481445,2.39882857
cvrp_full_mh_85-5-5-5,24,X-n214-k11,15.398581560283688,15.893728256225586,3.21553446
cvrp_full_mh_85-5-5-5,25,X-n219-k73,117.595,117.73172760009766,0.11626991
cvrp_full_mh_85-5-5-5,26,X-n223-k34,40.47747747747748,41.484493255615234,2.48784223
cvrp_full_mh_85-5-5-5,27,X-n228-k23,25.742,26.684045791625977,3.65956721
cvrp_full_mh_85-5-5-5,28,X-n233-k16,19.287863590772318,19.44454002380371,0.81230579
cvrp_full_mh_85-5-5-5,29,X-n237-k14,27.06906906906907,28.635400772094727,5.78642619
cvrp_full_mh_85-5-5-5,30,X-n242-k48,82.751,84.05973815917969,1.58153758
cvrp_full_mh_85-5-5-5,31,X-n247-k50,51.91364902506964,52.692344665527344,1.49998248
cvrp_full_mh_85-5-5-5,32,X-n251-k28,38.878391959798996,39.443809509277344,1.45432339
cvrp_full_mh_85-5-5-5,33,X-n256-k16,18.933668341708543,19.11707305908203,0.96866975
cvrp_full_mh_85-5-5-5,34,X-n261-k13,26.584584584584583,27.400943756103516,3.07079905
cvrp_full_mh_85-5-5-5,35,X-n266-k58,75.70511534603811,77.19742584228516,1.97121488
cvrp_full_mh_85-5-5-5,36,X-n270-k35,35.57560483870968,36.410133361816406,2.34578871
cvrp_full_mh_85-5-5-5,37,X-n275-k28,24.25228310502283,24.799495697021484,2.25633434
cvrp_full_mh_85-5-5-5,38,X-n280-k17,33.503,34.5450325012207,3.11026625
cvrp_full_mh_85-5-5-5,39,X-n284-k15,20.7021494370522,21.393877029418945,3.34133223
cvrp_full_mh_85-5-5-5,40,X-n289-k60,95.34168336673346,98.41387939453125,3.22230101
cvrp_full_mh_85-5-5-5,41,X-n294-k50,47.39798994974874,48.46821975708008,2.25796454
cvrp_full_mh_85-5-5-5,42,X-n298-k31,34.26526526526526,35.43729019165039,3.42044609
cvrp_full_mh_85-5-5-5,43,X-n303-k21,22.134419551934826,22.50476837158203,1.67318063
cvrp_full_mh_85-5-5-5,44,X-n308-k13,25.96285140562249,26.733186721801758,2.96706746
cvrp_full_mh_85-5-5-5,45,X-n313-k71,94.4206827309237,96.45783996582031,2.15753284
cvrp_full_mh_85-5-5-5,46,X-n317-k53,78.43343343343344,93.32109832763672,18.98127398
cvrp_full_mh_85-5-5-5,47,X-n322-k28,29.834,30.591556549072266,2.53923895
cvrp_full_mh_85-5-5-5,48,X-n327-k20,27.67035175879397,28.464845657348633,2.87128225
cvrp_full_mh_85-5-5-5,49,X-n331-k15,31.133133133133132,32.573974609375,4.62800024
cvrp_full_mh_85-5-5-5,50,X-n336-k84,139.25025025025025,143.08775329589844,2.75583206
cvrp_full_mh_85-5-5-5,51,X-n344-k43,42.1765295887663,43.03352355957031,2.03192150
cvrp_full_mh_85-5-5-5,52,X-n351-k40,25.896,26.588619232177734,2.67461860
cvrp_full_mh_85-5-5-5,53,X-n359-k29,51.505,52.94498825073242,2.79582225
cvrp_full_mh_85-5-5-5,54,X-n367-k17,24.82480957562568,25.53626251220703,2.86589484
cvrp_full_mh_85-5-5-5,55,X-n376-k94,147.86086086086087,148.0235595703125,0.11003501
cvrp_full_mh_85-5-5-5,56,X-n384-k52,66.07214428857715,67.44725799560547,2.08123063
cvrp_full_mh_85-5-5-5,57,X-n393-k38,38.52970795568983,39.19837951660156,1.73547010
cvrp_full_mh_85-5-5-5,58,X-n401-k29,66.154,66.95740509033203,1.21444673
cvrp_full_mh_85-5-5-5,59,X-n411-k19,19.99188640973631,20.474040985107422,2.41175127
cvrp_full_mh_85-5-5-5,60,X-n420-k130,108.12236710130391,110.72563934326172,2.40770926
cvrp_full_mh_85-5-5-5,61,X-n429-k61,65.71184738955823,67.02227020263672,1.99419567
cvrp_full_mh_85-5-5-5,62,X-n439-k37,36.500501504513544,37.014488220214844,1.40816343
cvrp_full_mh_85-5-5-5,63,X-n449-k29,55.233,56.81898498535156,2.87144458
cvrp_full_mh_85-5-5-5,64,X-n459-k26,25.25,25.967853546142578,2.84298434
cvrp_full_mh_85-5-5-5,65,X-n469-k138,222.2685370741483,229.868896484375,3.41944906
cvrp_full_mh_85-5-5-5,66,X-n480-k70,89.8082329317269,92.0521469116211,2.49856155
cvrp_full_mh_85-5-5-5,67,X-n491-k59,66.54954954954955,68.059326171875,2.26865040
cvrp_full_mh_85-5-5-5,68,X-n502-k39,69.226,69.6366195678711,0.59315802
cvrp_full_mh_85-5-5-5,69,X-n513-k21,24.249498997995993,24.884918212890625,2.62033956
cvrp_full_mh_85-5-5-5,70,X-n524-k153,154.593,157.05886840820312,1.59507119
cvrp_full_mh_85-5-5-5,71,X-n536-k96,94.846,97.27664947509766,2.56273272
cvrp_full_mh_85-5-5-5,72,X-n548-k50,86.7,95.08757019042969,9.67424474
cvrp_full_mh_85-5-5-5,73,X-n561-k42,42.75975975975976,43.767738342285156,2.35730647
cvrp_full_mh_85-5-5-5,74,X-n573-k30,50.673,51.48526382446289,1.60295192
cvrp_full_mh_85-5-5-5,75,X-n586-k159,191.46478873239437,197.29090881347656,3.04291986
cvrp_full_mh_85-5-5-5,76,X-n599-k92,108.451,111.08818817138672,2.43168636
cvrp_full_mh_85-5-5-5,77,X-n613-k62,59.65430861723447,61.134666442871094,2.48156061
cvrp_full_mh_85-5-5-5,78,X-n627-k43,62.226226226226224,64.55207061767578,3.73772368
cvrp_full_mh_85-5-5-5,79,X-n641-k35,63.747747747747745,65.41036224365234,2.60811488
cvrp_full_mh_85-5-5-5,80,X-n655-k131,110.5383022774327,110.9421157836914,0.36531546
cvrp_full_mh_85-5-5-5,81,X-n670-k130,146.47847847847848,150.2329864501953,2.56318062
cvrp_full_mh_85-5-5-5,82,X-n685-k75,68.4789156626506,70.68859100341797,3.22679663
cvrp_full_mh_85-5-5-5,83,X-n701-k44,81.923,83.5945053100586,2.04033704
cvrp_full_mh_85-5-5-5,84,X-n716-k35,44.30337078651685,45.471717834472656,2.63715159
cvrp_full_mh_85-5-5-5,85,X-n733-k159,136.32332332332334,138.0988311767578,1.30242413
cvrp_full_mh_85-5-5-5,86,X-n749-k98,77.89213709677419,79.96465301513672,2.66075113
cvrp_full_mh_85-5-5-5,87,X-n766-k71,114.417,116.67290496826172,1.97165191
cvrp_full_mh_85-5-5-5,88,X-n783-k48,72.53106212424849,74.39270782470703,2.56668749
cvrp_full_mh_85-5-5-5,89,X-n801-k40,73.311,74.57109832763672,1.71883937
cvrp_full_mh_85-5-5-5,90,X-n819-k171,158.121,162.4767303466797,2.75468176
cvrp_full_mh_85-5-5-5,91,X-n837-k142,193.93093093093094,200.0723876953125,3.16682684
cvrp_full_mh_85-5-5-5,92,X-n856-k95,89.05405405405405,90.1148452758789,1.19117679
cvrp_full_mh_85-5-5-5,93,X-n876-k59,99.49799599198397,101.40066528320312,1.91226896
cvrp_full_mh_85-5-5-5,94,X-n895-k37,53.913913913913916,55.74172592163086,3.39024173
cvrp_full_mh_85-5-5-5,95,X-n916-k207,329.179,341.1739196777344,3.64388970
cvrp_full_mh_85-5-5-5,96,X-n936-k151,132.9809619238477,136.76492309570312,2.84549090
cvrp_full_mh_85-5-5-5,97,X-n957-k87,85.465,93.36790466308594,9.24694865
cvrp_full_mh_85-5-5-5,98,X-n979-k58,118.976,121.56661987304688,2.17743064
cvrp_full_mh_85-5-5-5,99,X-n1001-k43,72.355,74.87431335449219,3.48187873
cvrp_full_mh_85-5-5-5,100,Leuven1,101.33893851812927,103.62635803222656,2.25719703
cvrp_full_mh_85-5-5-5,101,Leuven2,56.00553041729513,59.754886627197266,6.69461780
cvrp_full_mh_85-5-5-5,102,Antwerp1,238.87737737737737,245.78485107421875,2.89163996
cvrp_full_mh_85-5-5-5,103,Antwerp2,145.7478739369685,156.6190185546875,7.45887012
cvrp_full_mh_85-5-5-5,104,Ghent1,236.18259557344064,243.59042358398438,3.13648345
cvrp_full_mh_85-5-5-5,105,Ghent2,129.13276553106212,141.926025390625,9.90705946
cvrp_full_mh_85-5-5-5,106,Brussels1,253.1377396569122,265.4119567871094,4.84882939
cvrp_full_mh_85-5-5-5,107,Brussels2,173.25376128385156,192.2051544189453,10.93851758
cvrp_full_mh_85-5-5-5,108,Flanders1,271.55194659065336,280.2825927734375,3.21509247
cvrp_full_mh_85-5-5-5,109,Flanders2,162.93755588673622,179.27252197265625,10.02529220
cvrp_full_mh_97-1-1-1,0,X-n101-k25,27.982758620689655,28.44799041748047,1.66256588
cvrp_full_mh_97-1-1-1,1,X-n106-k14,26.362,26.693632125854492,1.25799304
cvrp_full_mh_97-1-1-1,2,X-n110-k13,14.971,15.193192481994629,1.48415257
cvrp_full_mh_97-1-1-1,3,X-n115-k10,12.927991886409737,12.963715553283691,0.27632804
cvrp_full_mh_97-1-1-1,4,X-n120-k6,13.439516129032258,13.869247436523438,3.19752068
cvrp_full_mh_97-1-1-1,5,X-n125-k30,56.156723963599596,57.909568786621094,3.12134451
cvrp_full_mh_97-1-1-1,6,X-n129-k18,28.997995991983966,29.98388671875,3.39985814
cvrp_full_mh_97-1-1-1,7,X-n134-k13,12.320541760722348,12.498271942138672,1.44255167
cvrp_full_mh_97-1-1-1,8,X-n139-k10,13.699596774193548,13.901671409606934,1.47504075
cvrp_full_mh_97-1-1-1,9,X-n143-k7,15.77889447236181,16.369338989257812,3.74198914
cvrp_full_mh_97-1-1-1,10,X-n148-k46,43.754279959718026,45.043128967285156,2.94565242
cvrp_full_mh_97-1-1-1,11,X-n153-k22,21.565040650406505,22.387168884277344,3.81231943
cvrp_full_mh_97-1-1-1,12,X-n157-k13,17.560874089490113,17.623647689819336,0.35746285
cvrp_full_mh_97-1-1-1,13,X-n162-k11,14.411824668705403,14.412413597106934,0.00408642
cvrp_full_mh_97-1-1-1,14,X-n167-k10,20.764646464646464,21.546926498413086,3.76736505
cvrp_full_mh_97-1-1-1,15,X-n172-k51,46.96910401647786,47.248783111572266,0.59545333
cvrp_full_mh_97-1-1-1,16,X-n176-k26,47.812,49.218753814697266,2.94226097
cvrp_full_mh_97-1-1-1,17,X-n181-k23,26.80188679245283,26.952590942382812,0.56228933
cvrp_full_mh_97-1-1-1,18,X-n186-k15,24.241967871485944,24.506410598754883,1.09084679
